,ad_id,cumulative_roas_actual,cumulative_roas_predicted,MAE,RMSE
0,120203732424570410,4.984912572623042,5.106819976338073,0.3459061206562071,0.41555613319502577
1,120203732425470410,3.3094016643947493,5.760464998752468,0.5001577394700785,0.5953634238794262
2,120203767830350410,3.0350922310167596,4.755225117802661,0.38860576569405386,0.539807567785091
3,120203767830570410,4.6056906768285675,2.497654549250941,0.44691610931177195,0.8926974803548947
4,120203767830810410,2.7863894060995364,3.2055428873987766,0.3054299058114105,0.33723323214349066
5,120203767831190410,2.180064393260336,4.420291654096881,0.3454556150416371,0.4126365094594909
6,120203767836830410,3.9513950549228167,4.7712949333857795,0.3293353364299084,0.3556507041736243
7,120203767837550410,3.406714936538367,3.1292943996059233,0.13402628596622188,0.16648759925970957
8,120203767837800410,0.8537640685671986,2.0261426521526187,0.32447871911328763,0.36408136536541885
9,120203894749970410,5.466263709659679,4.827397375449148,0.18022890020226512,0.2507219420861617
10,120203894749990410,2.9907499314155404,3.96797817508246,0.4103995823618222,0.47216800946803406
11,120203894754040410,4.62518219715495,4.435339766777053,0.4001600844468238,0.57042224681579
12,120203894762250410,3.541502011604473,5.012128526251253,0.228423500994013,0.3135334013409269
13,120203894762270410,2.4710170881856746,3.5438377650075106,0.2450454187868271,0.27625056789560437
14,120203894778090410,6.039517247048863,6.439242889659117,0.34208973181923463,0.39459229014409514
15,120203919081610410,4.395170417738719,5.682248996666548,0.21561440016429306,0.28436868853301556
16,120203919082490410,2.8948919919483354,3.399801309394254,0.379630499663741,0.40535007445863364
17,120203919090900410,2.6386068431934278,3.4147392638245995,0.13989041330610097,0.17903458941002148
18,120203919112860410,2.4634364383879643,3.2009448402573213,0.24719701615652298,0.2707004563987254
19,120203919168020410,1.9180316390843601,2.7901054855402143,0.16288950072509853,0.1872217151187239
20,120203946780820410,3.6457613894045866,3.4862374531134477,0.19364325719987993,0.22199560327713708
21,120203946784240410,4.107185410309691,3.991555441037458,0.35367212254152136,0.4187180701956674
22,120203946785040410,6.241005610704268,4.142280487977265,0.443354503004015,0.564935191976406
23,120203946785050410,1.6156830331189425,3.204655092730963,0.28824394217271226,0.3492130217661686
24,120203946810800410,2.4140090421539964,3.2583602248175536,0.20083867020244228,0.25401997367969104
25,120203946812840410,2.57935530726062,3.5384750273023586,0.19846301789740017,0.22946924623544546
26,120203946836470410,3.0817502953316787,4.285078913045949,0.2366778104216521,0.27868953809420327
27,120203979461140410,3.9414554943903415,3.8450457313133484,0.2988259794728217,0.36706202738463245
28,120203979465420410,6.171544031188294,5.490066512016889,0.26371401513674975,0.29012148473173976
29,120203979465700410,3.5173386728089557,2.7701938414433824,0.225514755626698,0.3300346195863538
30,120203979493050410,3.37636494955447,3.4151253844393574,0.26884844943195374,0.31519762510501753
31,120204216460140410,3.418234631233931,3.9106059978892858,0.10520800701374307,0.13762956065660625
32,120204216465640410,4.929362042376478,4.43573387091639,0.1551493007714773,0.17820476778508118
33,120204217159920410,3.698582089557867,3.324152581200954,0.17948671591218984,0.21733168870937136
34,120204217172420410,3.254230915176559,2.8829907644558705,0.1188016623812227,0.1441542015185317
35,120204217172770410,3.431549108758425,3.145491752554296,0.11569439665237177,0.1217151409196595
36,120204217173140410,1.237877531646343,2.6490951274111194,0.2599648373893675,0.3192547574308949
37,120204217906360410,3.8800673731736035,4.325160793081178,0.13949847833661574,0.16809930592824532
38,120204217914670410,3.842176058815093,4.564985988418341,0.18416631719076917,0.2530047310680113
39,120204222481350410,3.3448503612653764,3.3074336834703018,0.14781628002830696,0.16375352738052834
40,120204222481760410,4.567768249181597,3.817697449748751,0.22573571349688842,0.302261872377082
41,120204222481880410,2.599146962355289,2.818968995701042,0.1682317134172426,0.1842217737497212
42,120204222482270410,4.626051074841082,3.9551650589152336,0.17815132338789355,0.21129889981419314
43,120204222484630410,2.603656557268721,2.8620388351329717,0.1223554661781867,0.13934212079201247
