,ad_id,cumulative_roas_actual,cumulative_roas_predicted,MAE,RMSE
0,120203732424570410,4.984912572623042,5.088888168509203,0.3289417258784778,0.3968199456913939
1,120203732425470410,3.3094016643947493,4.291388427742901,0.3338629229142906,0.4192867378312689
2,120203767830350410,3.0350922310167596,3.808662564885048,0.30569618223295336,0.3665871782610179
3,120203767830570410,4.6056906768285675,3.4442205239630477,0.4545033271218353,0.7228507035363839
4,120203767830810410,2.7863894060995364,3.126116777503424,0.31889903387087715,0.33505665124986134
5,120203767831190410,2.180064393260336,4.026885068652208,0.2872507288030543,0.330807936276533
6,120203767836830410,3.9513950549228167,4.606606995161433,0.20606423991388748,0.2386046546687002
7,120203767837550410,3.406714936538367,3.583311432256785,0.21155615567380726,0.22270568165564317
8,120203767837800410,0.8537640685671986,2.5126858469651543,0.37197658423476593,0.4120455927214791
9,120203894749970410,5.466263709659679,4.8990791337803925,0.2104411779251294,0.278263999258619
10,120203894749990410,2.9907499314155404,3.012311772632731,0.3333206395916449,0.45161451764344557
11,120203894754040410,4.62518219715495,4.590038329351555,0.46942809336358404,0.6378714502158374
12,120203894762250410,3.541502011604473,4.255087636318634,0.20737716725293312,0.248188482469331
13,120203894762270410,2.4710170881856746,2.7680563553564896,0.14929704799509405,0.15960530945787504
14,120203894778090410,6.039517247048863,5.1990884655600125,0.3192475853734016,0.3969701591337541
15,120203919081610410,4.395170417738719,4.306862830809071,0.1576957264493955,0.20868701414068053
16,120203919082490410,2.8948919919483354,3.1104356108831324,0.33997347120686944,0.35700929816912175
17,120203919090900410,2.6386068431934278,3.5032072667224203,0.14858498229664452,0.16895118344834623
18,120203919112860410,2.4634364383879643,3.1420327620368163,0.22087198448032422,0.24537040580307748
19,120203919168020410,1.9180316390843601,2.973052037038955,0.19338059264155535,0.1994646037615953
20,120203946780820410,3.6457613894045866,3.3489338682057515,0.267852884595198,0.31024564913508773
21,120203946784240410,4.107185410309691,3.710290492042332,0.3603296934073443,0.3996018521271967
22,120203946785040410,6.241005610704268,4.4446752065365525,0.3921148537410288,0.5070374462648014
23,120203946785050410,1.6156830331189425,2.964371667618472,0.2602655322321833,0.30070587241228225
24,120203946810800410,2.4140090421539964,2.981549499805657,0.19932618444434003,0.24647035114127644
25,120203946812840410,2.57935530726062,3.1647664255007344,0.164515375327684,0.2005910026968549
26,120203946836470410,3.0817502953316787,3.9602926366463564,0.16432517399480262,0.21568235964363933
27,120203979461140410,3.9414554943903415,3.9648714704309205,0.27314017269264573,0.3348029553113494
28,120203979465420410,6.171544031188294,5.131659446213434,0.2756426176213229,0.3445437197024588
29,120203979465700410,3.5173386728089557,2.976612176697488,0.24977224216076283,0.3481752484378253
30,120203979493050410,3.37636494955447,3.766073908468913,0.3412929349956349,0.3934465652704487
31,120204216460140410,3.418234631233931,4.104531290937976,0.15389063546430243,0.16546935228663026
32,120204216465640410,4.929362042376478,4.750101613946555,0.13946750150296852,0.1682863338313769
33,120204217159920410,3.698582089557867,3.5222996543936023,0.18741665181572845,0.22489851215348394
34,120204217172420410,3.254230915176559,3.2377747210280714,0.09502537026042057,0.10840983521739492
35,120204217172770410,3.431549108758425,3.4418414583087578,0.10653833928788546,0.12137540661255203
36,120204217173140410,1.237877531646343,2.2615158321269506,0.19536828817533938,0.21569850940858026
37,120204217906360410,3.8800673731736035,4.01607215170784,0.10921291912239035,0.12683905596837053
38,120204217914670410,3.842176058815093,4.103236407476547,0.11692393561558793,0.15886680522280774
39,120204222481350410,3.3448503612653764,3.6045209780688143,0.1629160009743209,0.18862186685189505
40,120204222481760410,4.567768249181597,4.2191172737037625,0.23711280010241012,0.28358273506084464
41,120204222481880410,2.599146962355289,3.083034441509823,0.15798309328493534,0.16249826289299163
42,120204222482270410,4.626051074841082,4.13750519720741,0.16737445543517543,0.1975196758872064
43,120204222484630410,2.603656557268721,3.127990436208464,0.1326715482660364,0.157121468727463
