,eventdate,fb_created,campaign_end_date,campaign_duration,buyer_initials,buyer_name,account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,job_type,fb_clicks_all,fb_impressions,fb_leads,fb_link_click,fb_spend,rev_clicks,gross_revenue,net_revenue,buy_side_ctr,roas,rpc,buy_side_cpm,cpc,rpp,cpp,contrib,budget,budget_type,status,countries,age_max,age_min,facebook_positions,locales,adset_schedule,lifetime_budget,"network_[""facebook"",""instagram""]","network_[""facebook""]","devices_[""mobile"",""desktop""]","devices_[""mobile""]"
223,2024-01-28,2024-01-24 05:16:39+00:00,2024-01-29,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749660410,Week02|20240123|Ad1,120203894747450410,Week02|20240123|Adset1,120203894747130410,Week02|20240123|Back Pain Relief Exercises,final,14,200,6,11,2.53,9,2.055555555555556,1.85,0.07,0.7312252964426879,0.1321428571428571,12.65,0.180714285714,0.2055555555555555,0.281111111111,-0.6799999999999997,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
224,2024-01-29,2024-01-24 05:16:39+00:00,2024-01-29,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749660410,Week02|20240123|Ad1,120203894747450410,Week02|20240123|Adset1,120203894747130410,Week02|20240123|Back Pain Relief Exercises,final,6,195,3,4,2.67,5,1.7,1.53,0.030769,0.5730337078651686,0.255,13.692307692,0.445,0.306,0.534,-1.14,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
225,2024-01-24,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,14,381,5,8,8.05,6,2.9333333333333336,2.64,0.036745,0.3279503105590062,0.1885714285714285,21.128608924,0.575,0.44,1.341666666667,-5.41,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
226,2024-01-25,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,7,217,3,2,3.61,2,1.8333333333333333,1.65,0.032258,0.4570637119113573,0.2357142857142857,16.6359447,0.515714285714,0.825,1.805,-1.96,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
227,2024-01-26,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,10,174,2,7,2.66,2,1.411111111111111,1.27,0.057471,0.4774436090225564,0.127,15.287356322,0.266,0.635,1.33,-1.39,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
228,2024-01-27,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,6,148,1,5,2.47,1,0.2777777777777778,0.25,0.040541,0.1012145748987854,0.0416666666666666,16.689189189,0.411666666667,0.25,2.47,-2.22,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
229,2024-01-28,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,5,176,1,5,2.72,2,1.3888888888888888,1.25,0.028409,0.4595588235294117,0.25,15.454545455,0.544,0.625,1.36,-1.4700000000000002,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
230,2024-01-29,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,9,170,1,7,2.55,5,2.988888888888889,2.69,0.052941,1.0549019607843138,0.2988888888888888,15.0,0.283333333333,0.538,0.51,0.1400000000000001,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
231,2024-01-30,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,7,103,1,5,2.5,4,2.711111111111111,2.44,0.067961,0.976,0.3485714285714286,24.27184466,0.357142857143,0.61,0.625,-0.06,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
232,2024-01-31,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,11,155,2,8,4.59,4,3.3666666666666667,3.03,0.070968,0.6601307189542485,0.2754545454545454,29.612903226,0.417272727273,0.7575000000000001,1.1475,-1.5599999999999996,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
233,2024-02-01,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749970410,Week02|20240123|Ad1,120203894747190410,Week02|20240123|Adset1,120203894747030410,Week02|20240123|First Line Lung Cancer Treatment,final,2,48,0,2,1.25,2,1.4,1.19,0.041667,0.952,0.595,26.041666667,0.625,0.595,0.625,-0.06,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
234,2024-01-24,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,22,426,4,12,8.68,7,1.2555555555555555,1.13,0.051643,0.130184331797235,0.0513636363636363,20.375586854,0.394545454545,0.1614285714285714,1.24,-7.55,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
235,2024-01-25,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,20,260,6,12,3.9,7,1.6666666666666663,1.5,0.076923,0.3846153846153846,0.075,15.0,0.195,0.2142857142857142,0.557142857143,-2.4,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
236,2024-01-26,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,12,218,1,7,2.41,1,0.2111111111111111,0.19,0.055046,0.0788381742738589,0.0158333333333333,11.055045872,0.200833333333,0.19,2.41,-2.22,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
237,2024-01-27,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,14,198,5,9,2.35,4,0.6666666666666667,0.6000000000000001,0.070707,0.2553191489361702,0.0428571428571428,11.868686869,0.167857142857,0.15,0.5875,-1.75,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
238,2024-01-28,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,16,182,2,12,2.6,18,1.2777777777777777,1.15,0.087912,0.4423076923076923,0.071875,14.285714286,0.1625,0.0638888888888889,0.144444444444,-1.45,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
239,2024-01-29,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,19,192,4,13,2.59,5,0.711111111111111,0.64,0.098958,0.2471042471042471,0.0336842105263157,13.489583333,0.136315789474,0.128,0.518,-1.95,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
240,2024-01-30,2024-01-24 05:16:39+00:00,2024-01-30,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894749990410,Week02|20240123|Ad1,120203894747300410,Week02|20240123|Adset1,120203894747050410,Week02|20240123|Frequent Urination Diabetes,final,9,61,3,6,0.84,5,1.3555555555555556,1.22,0.147541,1.4523809523809523,0.1355555555555555,13.770491803,0.093333333333,0.244,0.168,0.38,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
241,2024-01-24,2024-01-24 05:16:39+00:00,2024-01-29,5,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894750840410,Week02|20240123|Ad1,120203894747290410,Week02|20240123|Adset1,120203894747100410,Week02|20240123|Whiten Teeth,final,14,331,2,12,7.82,2,1.1555555555555554,1.04,0.042296,0.1329923273657289,0.0742857142857142,23.625377644,0.558571428571,0.52,3.91,-6.78,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
242,2024-01-25,2024-01-24 05:16:39+00:00,2024-01-29,5,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894750840410,Week02|20240123|Ad1,120203894747290410,Week02|20240123|Adset1,120203894747100410,Week02|20240123|Whiten Teeth,final,5,164,1,3,3.53,3,0.4444444444444444,0.4,0.030488,0.113314447592068,0.08,21.524390244,0.706,0.1333333333333333,1.176666666667,-3.13,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
243,2024-01-26,2024-01-24 05:16:39+00:00,2024-01-29,5,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894750840410,Week02|20240123|Ad1,120203894747290410,Week02|20240123|Adset1,120203894747100410,Week02|20240123|Whiten Teeth,final,5,111,0,5,2.4,2,0.8333333333333333,0.75,0.045045,0.3125,0.15,21.621621622,0.48,0.375,1.2,-1.65,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
244,2024-01-27,2024-01-24 05:16:39+00:00,2024-01-29,5,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894750840410,Week02|20240123|Ad1,120203894747290410,Week02|20240123|Adset1,120203894747100410,Week02|20240123|Whiten Teeth,final,4,159,2,4,2.4,3,0.6222222222222222,0.56,0.025157,0.2333333333333333,0.14,15.094339623,0.6,0.1866666666666666,0.8,-1.84,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
245,2024-01-28,2024-01-24 05:16:39+00:00,2024-01-29,5,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894750840410,Week02|20240123|Ad1,120203894747290410,Week02|20240123|Adset1,120203894747100410,Week02|20240123|Whiten Teeth,final,12,166,7,11,2.61,8,4.933333333333334,4.44,0.072289,1.7011494252873562,0.3699999999999999,15.722891566,0.2175,0.5549999999999999,0.32625,1.83,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
246,2024-01-29,2024-01-24 05:16:39+00:00,2024-01-29,5,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894750840410,Week02|20240123|Ad1,120203894747290410,Week02|20240123|Adset1,120203894747100410,Week02|20240123|Whiten Teeth,final,13,108,3,9,2.55,3,0.6222222222222222,0.56,0.12037,0.2196078431372549,0.043076923076923,23.611111111,0.196153846154,0.1866666666666666,0.85,-1.99,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
247,2024-01-24,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,6,246,2,4,7.52,3,1.611111111111111,1.45,0.02439,0.1928191489361702,0.2416666666666666,30.569105691,1.253333333333,0.4833333333333333,2.506666666667,-6.069999999999999,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
248,2024-01-25,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,3,167,0,3,3.6,1,0.5666666666666667,0.51,0.017964,0.1416666666666666,0.17,21.556886228,1.2,0.51,3.6,-3.09,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
249,2024-01-26,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,3,107,1,2,2.54,1,1.6333333333333333,1.47,0.028037,0.5787401574803149,0.49,23.738317757,0.846666666667,1.47,2.54,-1.07,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
250,2024-01-27,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,4,155,0,3,2.44,1,0.3444444444444444,0.31,0.025806,0.1270491803278688,0.0775,15.741935484,0.61,0.31,2.44,-2.13,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
251,2024-01-28,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,2,136,0,2,2.56,1,0.4555555555555555,0.41,0.014706,0.16015625,0.205,18.823529412,1.28,0.41,2.56,-2.15,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
252,2024-01-29,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,5,126,2,3,2.47,3,5.344444444444444,4.8100000000000005,0.039683,1.947368421052632,0.962,19.603174603,0.494,1.6033333333333335,0.823333333333,2.3400000000000003,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
253,2024-01-30,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,7,162,2,3,4.68,4,2.055555555555556,1.85,0.04321,0.3952991452991453,0.2642857142857143,28.888888889,0.668571428571,0.4624999999999999,1.17,-2.83,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
254,2024-01-31,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,11,257,3,9,8.74,6,3.911111111111111,3.52,0.042802,0.4027459954233409,0.32,34.007782101,0.794545454545,0.5866666666666667,1.456666666667,-5.220000000000001,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
255,2024-02-01,2024-01-24 05:16:39+00:00,2024-02-01,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894754040410,Week02|20240123|Ad1,120203894747510410,Week02|20240123|Adset1,120203894747000410,Week02|20240123|Qualify For Roof Replacement Grant,final,4,66,1,3,2.85,2,2.2777777777777777,1.936111111111111,0.060606,0.6793372319688108,0.4840277777777777,43.181818182,0.7125,0.9680555555555554,1.425,-0.9138888888888892,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
256,2024-01-23,2024-01-24 05:16:53+00:00,2024-01-30,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894762250410,Week02|20240123|Ad1,120203894755850410,Week02|20240123|Adset1,120203894754470410,Week02|20240123|Diet for Kidney Disease,final,3,32,0,1,0.85,1,0.0999999999999999,0.09,0.09375,0.1058823529411764,0.03,26.5625,0.283333333333,0.09,0.85,-0.76,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
257,2024-01-24,2024-01-24 05:16:53+00:00,2024-01-30,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894762250410,Week02|20240123|Ad1,120203894755850410,Week02|20240123|Adset1,120203894754470410,Week02|20240123|Diet for Kidney Disease,final,44,328,14,29,8.52,14,1.1666666666666667,1.05,0.134146,0.1232394366197183,0.0238636363636363,25.975609756,0.193636363636,0.075,0.608571428571,-7.47,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
258,2024-01-25,2024-01-24 05:16:53+00:00,2024-01-30,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894762250410,Week02|20240123|Ad1,120203894755850410,Week02|20240123|Adset1,120203894754470410,Week02|20240123|Diet for Kidney Disease,final,42,191,15,29,3.71,17,2.055555555555556,1.85,0.219895,0.4986522911051213,0.044047619047619,19.42408377,0.088333333333,0.1088235294117647,0.218235294118,-1.86,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
259,2024-01-26,2024-01-24 05:16:53+00:00,2024-01-30,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894762250410,Week02|20240123|Ad1,120203894755850410,Week02|20240123|Adset1,120203894754470410,Week02|20240123|Diet for Kidney Disease,final,36,203,15,21,2.4,33,2.333333333333333,2.1,0.17734,0.8750000000000001,0.0583333333333333,11.822660099,0.066666666667,0.0636363636363636,0.072727272727,-0.2999999999999998,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
260,2024-01-27,2024-01-24 05:16:53+00:00,2024-01-30,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894762250410,Week02|20240123|Ad1,120203894755850410,Week02|20240123|Adset1,120203894754470410,Week02|20240123|Diet for Kidney Disease,final,15,133,5,14,2.5,14,1.0333333333333334,0.93,0.112782,0.372,0.062,18.796992481,0.166666666667,0.0664285714285714,0.178571428571,-1.5699999999999998,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
261,2024-01-28,2024-01-24 05:16:53+00:00,2024-01-30,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203894762250410,Week02|20240123|Ad1,120203894755850410,Week02|20240123|Adset1,120203894754470410,Week02|20240123|Diet for Kidney Disease,final,31,139,12,23,2.66,17,1.9333333333333331,1.74,0.223022,0.6541353383458646,0.0561290322580645,19.136690647,0.085806451613,0.1023529411764705,0.156470588235,-0.9200000000000002,250,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
