eventdate,buyer_initials,fb_created,campaign_end_date,campaign_duration,buyer_name,account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,job_type,first_budget,fb_clicks_all,fb_impressions,fb_leads,fb_link_click,fb_spend,rev_clicks,gross_revenue,net_revenue,buy_side_ctr,roas,rpc,buy_side_cpm,cpc,rpp,cpp,contrib,budget_type,status,countries,age_max,age_min,facebook_positions,locales,"network_[""facebook"",""instagram""]","network_[""facebook""]","devices_[""mobile"",""desktop""]","devices_[""mobile""]",budget,pause_campaign,extend_campaign,budget_increase,budget_decrease
2024-01-21,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833480410,Week01|20240118|Ad1,120203767831570410,Week01|20240118|Adset1,120203767831470410,Week01|20240118|Air Vent Cleaning,final,100,11,332,1,11,9.66,4,1.911111111111111,1.7199999999999998,0.033133,0.1780538302277432,0.1563636363636363,29.096385542,0.878181818182,0.4299999999999999,2.415,-7.94,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-22,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833480410,Week01|20240118|Ad1,120203767831570410,Week01|20240118|Adset1,120203767831470410,Week01|20240118|Air Vent Cleaning,final,100,6,261,0,4,5.39,2,0.888888888888889,0.8,0.022989,0.1484230055658627,0.1333333333333333,20.651340996,0.898333333333,0.4,2.695,-4.59,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-23,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833480410,Week01|20240118|Ad1,120203767831570410,Week01|20240118|Adset1,120203767831470410,Week01|20240118|Air Vent Cleaning,final,100,1,76,0,1,1.25,2,0.6777777777777778,0.61,0.013158,0.488,0.61,16.447368421,1.25,0.305,0.625,-0.64,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-24,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833480410,Week01|20240118|Ad1,120203767831570410,Week01|20240118|Adset1,120203767831470410,Week01|20240118|Air Vent Cleaning,final,100,3,71,0,3,1.25,1,0.1999999999999999,0.18,0.042254,0.144,0.06,17.605633803,0.416666666667,0.18,1.25,-1.07,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-25,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833480410,Week01|20240118|Ad1,120203767831570410,Week01|20240118|Adset1,120203767831470410,Week01|20240118|Air Vent Cleaning,final,100,2,37,0,2,0.68,1,0.9444444444444444,0.85,0.054054,1.2499999999999998,0.425,18.378378378,0.34,0.85,0.68,0.1699999999999999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-19,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833890410,Week01|20240118|Ad1,120203767831740410,Week01|20240118|Adset1,120203767831530410,Week01|20240118|Swim Spa For Sale,final,100,26,542,2,8,10.36,4,1.7,1.53,0.04797,0.1476833976833977,0.0588461538461538,19.114391144,0.398461538462,0.3825,2.59,-8.83,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-20,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833890410,Week01|20240118|Ad1,120203767831740410,Week01|20240118|Adset1,120203767831530410,Week01|20240118|Swim Spa For Sale,final,100,24,533,4,9,9.91,5,1.911111111111111,1.72,0.045028,0.1735620585267406,0.0716666666666666,18.592870544,0.412916666667,0.344,1.982,-8.19,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-21,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833890410,Week01|20240118|Ad1,120203767831740410,Week01|20240118|Adset1,120203767831530410,Week01|20240118|Swim Spa For Sale,final,100,32,480,7,10,11.070001,8,4.366666666666667,3.93,0.066667,0.3550135180656262,0.1228125,23.062502083,0.34593753125,0.49125,1.383750125,-7.140001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-22,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833890410,Week01|20240118|Ad1,120203767831740410,Week01|20240118|Adset1,120203767831530410,Week01|20240118|Swim Spa For Sale,final,100,9,242,1,4,4.82,2,1.1777777777777778,1.06,0.03719,0.2199170124481327,0.1177777777777777,19.917355372,0.535555555556,0.53,2.41,-3.76,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-23,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833890410,Week01|20240118|Ad1,120203767831740410,Week01|20240118|Adset1,120203767831530410,Week01|20240118|Swim Spa For Sale,final,100,1,68,0,1,1.25,1,0.5555555555555556,0.5,0.014706,0.4,0.5,18.382352941,1.25,0.5,1.25,-0.75,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-24,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767833890410,Week01|20240118|Ad1,120203767831740410,Week01|20240118|Adset1,120203767831530410,Week01|20240118|Swim Spa For Sale,final,100,4,83,2,3,1.27,2,0.6,0.54,0.048193,0.4251968503937008,0.135,15.301204819,0.3175,0.27,0.635,-0.73,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-19,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767834090410,Week01|20240118|Ad1,120203767831850410,Week01|20240118|Adset1,120203767831500410,Week01|20240118|Storage Units And Prices,final,100,11,374,2,4,9.97,3,0.4333333333333333,0.39,0.029412,0.0391173520561685,0.0354545454545454,26.657754011,0.906363636364,0.13,3.323333333333,-9.58,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-20,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767834090410,Week01|20240118|Ad1,120203767831850410,Week01|20240118|Adset1,120203767831500410,Week01|20240118|Storage Units And Prices,final,100,14,409,4,6,10.13,7,1.7555555555555555,1.58,0.03423,0.1559723593287265,0.1128571428571428,24.767726161,0.723571428571,0.2257142857142857,1.447142857143,-8.55,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-21,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767834090410,Week01|20240118|Ad1,120203767831850410,Week01|20240118|Adset1,120203767831500410,Week01|20240118|Storage Units And Prices,final,100,12,423,3,8,10.47,4,2.888888888888889,2.6,0.028369,0.2483285577841451,0.2166666666666666,24.75177305,0.8725,0.65,2.6175,-7.870000000000001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-22,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767834090410,Week01|20240118|Ad1,120203767831850410,Week01|20240118|Adset1,120203767831500410,Week01|20240118|Storage Units And Prices,final,100,6,170,1,3,4.71,4,1.1333333333333333,1.02,0.035294,0.2165605095541401,0.17,27.705882353,0.785,0.255,1.1775,-3.69,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-24,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767834090410,Week01|20240118|Ad1,120203767831850410,Week01|20240118|Adset1,120203767831500410,Week01|20240118|Storage Units And Prices,final,100,0,54,0,0,1.15,1,0.4666666666666666,0.42,0.0,0.3652173913043478,0.42,21.296296296,1.15,0.42,1.15,-0.73,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-18,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,3,22,0,2,1.01,1,0.2888888888888889,0.26,0.136364,0.2574257425742574,0.0866666666666666,45.909090909,0.336666666667,0.26,1.01,-0.75,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-19,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,46,535,13,25,10.66,15,3.655555555555555,3.29,0.085981,0.3086303939962476,0.0715217391304347,19.925233645,0.231739130435,0.2193333333333333,0.710666666667,-7.37,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-20,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,68,627,18,53,9.63,24,5.844444444444444,5.26,0.108453,0.5462097611630321,0.0773529411764705,15.358851675,0.141617647059,0.2191666666666666,0.40125,-4.370000000000001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-21,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,62,566,20,50,10.679999,30,7.855555555555555,7.07,0.109541,0.6619850807102136,0.1140322580645161,18.869256184,0.172258048387,0.2356666666666666,0.355999966667,-3.609999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-22,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,22,233,5,13,4.42,7,2.4222222222222225,2.18,0.094421,0.4932126696832579,0.0990909090909091,18.969957082,0.200909090909,0.3114285714285714,0.631428571429,-2.24,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-23,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,4,73,1,2,1.3,3,0.4333333333333333,0.39,0.054795,0.3,0.0975,17.808219178,0.325,0.13,0.433333333333,-0.91,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-24,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,3,53,1,3,1.34,3,0.6666666666666666,0.6000000000000001,0.056604,0.4477611940298507,0.2,25.283018868,0.446666666667,0.2,0.446666666667,-0.74,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-25,GN,2024-01-18,2024-01-25,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767836830410,Week01|20240118|Ad1,120203767835060410,Week01|20240118|Adset1,120203767834920410,Week01|20240118|Treatment for Scalp Psoriasis,final,100,3,21,1,2,0.47,1,0.4888888888888889,0.44,0.142857,0.9361702127659576,0.1466666666666666,22.380952381,0.156666666667,0.44,0.47,-0.0299999999999999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,True,False,False,False
2024-01-19,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,44,584,10,28,10.36,27,5.377777777777777,4.84,0.075342,0.4671814671814672,0.11,17.739726027,0.235454545455,0.1792592592592592,0.383703703704,-5.52,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-20,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,31,586,11,21,10.08,15,4.022222222222222,3.62,0.052901,0.3591269841269841,0.1167741935483871,17.201365188,0.325161290323,0.2413333333333333,0.672,-6.46,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-21,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,45,556,14,35,10.700001,15,3.4444444444444446,3.1,0.080935,0.2897195990916262,0.0688888888888888,19.244606115,0.2377778,0.2066666666666666,0.7133334,-7.600001000000001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-22,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,22,333,5,11,5.04,4,1.477777777777778,1.33,0.066066,0.2638888888888889,0.0604545454545454,15.135135135,0.229090909091,0.3325,1.26,-3.71,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-23,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,10,73,2,4,1.36,3,0.9777777777777776,0.8799999999999999,0.136986,0.6470588235294117,0.088,18.630136986,0.136,0.2933333333333333,0.453333333333,-0.4800000000000002,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-24,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,7,104,2,5,1.22,1,0.4333333333333333,0.39,0.067308,0.319672131147541,0.0557142857142857,11.730769231,0.174285714286,0.39,1.22,-0.83,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-25,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837160410,Week01|20240118|Ad1,120203767835170410,Week01|20240118|Adset1,120203767834980410,Week01|20240118|Back Pain Relief,final,100,5,41,1,5,0.48,2,0.6777777777777778,0.61,0.121951,1.2708333333333333,0.122,11.707317073,0.096,0.305,0.24,0.13,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-19,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,27,841,7,20,10.1,9,4.066666666666666,3.66,0.032105,0.3623762376237623,0.1355555555555555,12.009512485,0.374074074074,0.4066666666666666,1.122222222222,-6.44,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-20,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,38,940,11,24,10.15,13,3.588888888888889,3.23,0.040426,0.3182266009852216,0.085,10.79787234,0.267105263158,0.2484615384615384,0.780769230769,-6.92,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-21,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,34,898,10,25,10.070001,10,4.0777777777777775,3.67,0.037862,0.3644488218025003,0.1079411764705882,11.213809577,0.2961765,0.367,1.0070001,-6.400001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-22,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,10,426,1,4,4.43,2,0.922222222222222,0.83,0.023474,0.1873589164785553,0.0829999999999999,10.399061033,0.443,0.415,2.215,-3.6,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-23,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,4,129,1,3,1.18,2,0.8777777777777778,0.79,0.031008,0.6694915254237289,0.1975,9.147286822,0.295,0.395,0.59,-0.3899999999999999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-24,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,9,149,2,6,1.36,5,1.422222222222222,1.28,0.060403,0.9411764705882352,0.1422222222222222,9.127516779,0.151111111111,0.256,0.272,-0.08,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-25,GN,2024-01-19,2024-01-25,6,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837550410,Week01|20240118|Ad1,120203767835420410,Week01|20240118|Adset1,120203767834940410,Week01|20240118|Spray Foam Insulation Cost,final,100,1,53,0,1,0.55,1,0.3444444444444444,0.31,0.018868,0.5636363636363636,0.31,10.377358491,0.55,0.31,0.55,-0.24,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-19,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837800410,Week01|20240118|Ad1,120203767835180410,Week01|20240118|Adset1,120203767834890410,Week01|20240118|Cleaning Air Ducts,final,100,16,486,3,9,9.76,4,0.7444444444444445,0.6699999999999999,0.032922,0.0686475409836065,0.0418749999999999,20.082304527,0.61,0.1674999999999999,2.44,-9.09,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
2024-01-20,GN,2024-01-19,2024-01-24,5,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203767837800410,Week01|20240118|Ad1,120203767835180410,Week01|20240118|Adset1,120203767834890410,Week01|20240118|Cleaning Air Ducts,final,100,20,418,1,14,10.21,2,0.1888888888888888,0.1699999999999999,0.047847,0.0166503428011753,0.0084999999999999,24.425837321,0.5105,0.0849999999999999,5.105,-10.04,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",False,True,False,True,100.0,False,True,False,False
